0.571426	0.000201344	0	6.98135e+10	9.87988e+07	0
0.578366	0.000204618	0	6.98135e+10	9.91988e+07	0
0.585362	0.000207931	0	6.98135e+10	9.95987e+07	0
0.592415	0.000211285	0	6.98134e+10	9.99987e+07	0
0.599524	0.000214679	0	6.98134e+10	1.00399e+08	0
0.60669	0.000218114	0	6.98133e+10	1.00799e+08	0
0.613912	0.00022159	0	6.98133e+10	1.01199e+08	0
0.621192	0.000225108	0	6.98132e+10	1.01599e+08	0
0.628529	0.000228667	0	6.98132e+10	1.01999e+08	0
0.635923	0.000232268	0	6.98131e+10	1.02399e+08	0
0.643376	0.000235911	0	6.98131e+10	1.02799e+08	0
0.650886	0.000239597	0	6.98131e+10	1.03199e+08	0
0.658454	0.000243327	0	6.9813e+10	1.03599e+08	0
0.666081	0.000247099	0	6.9813e+10	1.03999e+08	0
0.673767	0.000250915	0	6.98129e+10	1.04398e+08	0
0.681511	0.000254776	0	6.98129e+10	1.04798e+08	0
0.689315	0.00025868	0	6.98128e+10	1.05198e+08	0
0.697178	0.00026263	0	6.98128e+10	1.05598e+08	0
0.7051	0.000266624	0	6.98127e+10	1.05998e+08	0
0.713083	0.000270664	0	6.98127e+10	1.06398e+08	0
0.721125	0.000274749	0	6.98126e+10	1.06798e+08	0
0.729228	0.000278881	0	6.98126e+10	1.07198e+08	0
0.737391	0.000283059	0	6.98125e+10	1.07598e+08	0
0.745614	0.000287284	0	6.98125e+10	1.07998e+08	0
0.753899	0.000291556	0	6.98124e+10	1.08398e+08	0
0.762245	0.000295875	0	6.98124e+10	1.08798e+08	0
0.770652	0.000300243	0	6.98123e+10	1.09198e+08	0
0.779121	0.000304658	0	6.98123e+10	1.09598e+08	0
0.787651	0.000309122	0	6.98122e+10	1.09998e+08	0
0.796244	0.000313635	0	6.98122e+10	1.10398e+08	0
0.804899	0.000318197	0	6.98121e+10	1.10798e+08	0
0.813616	0.000322808	0	6.98121e+10	1.11198e+08	0
0.822396	0.00032747	0	6.9812e+10	1.11598e+08	0
0.831239	0.000332182	0	6.9812e+10	1.11998e+08	0
0.840146	0.000336944	0	6.98119e+10	1.12398e+08	0
0.849115	0.000341758	0	6.98119e+10	1.12798e+08	0
0.858148	0.000346623	0	6.98118e+10	1.13198e+08	0
0.867245	0.00035154	0	6.98117e+10	1.13598e+08	0
0.876407	0.000356508	0	6.98117e+10	1.13998e+08	0
0.885632	0.00036153	0	6.98116e+10	1.14398e+08	0
0.894922	0.000366604	0	6.98116e+10	1.14798e+08	0
0.904277	0.000371731	0	6.98115e+10	1.15198e+08	0
0.913696	0.000376912	0	6.98115e+10	1.15598e+08	0
0.923181	0.000382147	0	6.98114e+10	1.15998e+08	0
0.932731	0.000387437	0	6.98114e+10	1.16398e+08	0
0.942347	0.000392781	0	6.98113e+10	1.16798e+08	0
0.952029	0.00039818	0	6.98112e+10	1.17198e+08	0
0.961777	0.000403635	0	6.98112e+10	1.17598e+08	0
0.971591	0.000409145	0	6.98111e+10	1.17998e+08	0
0.981471	0.000414712	0	6.98111e+10	1.18397e+08	0
0.991419	0.000420335	0	6.9811e+10	1.18797e+08	0
1.00143	0.000426015	0	6.98109e+10	1.19197e+08	0
1.01151	0.000431753	0	6.98109e+10	1.19597e+08	0
1.02166	0.000437549	0	6.98108e+10	1.19997e+08	0
1.03188	0.000443402	0	6.98108e+10	1.20397e+08	0
1.04217	0.000449314	0	6.98107e+10	1.20797e+08	0
1.05252	0.000455285	0	6.98106e+10	1.21197e+08	0
1.06294	0.000461316	0	6.98106e+10	1.21597e+08	0
1.07343	0.000467406	0	6.98105e+10	1.21997e+08	0
1.08399	0.000473556	0	6.98104e+10	1.22397e+08	0
1.09461	0.000479767	0	6.98104e+10	1.22797e+08	0
1.10531	0.000486038	0	6.98103e+10	1.23197e+08	0
1.11608	0.000492371	0	6.98102e+10	1.23597e+08	0
1.12691	0.000498766	0	6.98102e+10	1.23997e+08	0
1.13782	0.000505223	0	6.98101e+10	1.24397e+08	0
1.14879	0.000511742	0	6.981e+10	1.24797e+08	0
1.15984	0.000518324	0	6.981e+10	1.25197e+08	0
1.17096	0.000524969	0	6.98099e+10	1.25597e+08	0
1.18215	0.000531678	0	6.98098e+10	1.25997e+08	0
1.1934	0.000538451	0	6.98098e+10	1.26397e+08	0
1.20473	0.000545289	0	6.98097e+10	1.26797e+08	0
1.21614	0.000552191	0	6.98096e+10	1.27197e+08	0
1.22761	0.000559159	0	6.98096e+10	1.27597e+08	0
1.23915	0.000566193	0	6.98095e+10	1.27997e+08	0
1.25077	0.000573293	0	6.98094e+10	1.28397e+08	0
1.26246	0.000580459	0	6.98094e+10	1.28796e+08	0
1.27422	0.000587692	0	6.98093e+10	1.29196e+08	0
1.28606	0.000594993	0	6.98092e+10	1.29596e+08	0
